"ID";"CPA2008";"Perioden";"Prijsindex_1";"Kwartaalmutaties_2";"Jaarmutaties_3"
"2460";"A023853";"2007KW02";"    90.1";"     0.6";"     2.2"
"2461";"A023853";"2007KW03";"    90.4";"     0.4";"     2.7"
"2462";"A023853";"2007KW04";"    90.5";"     0.1";"     1.7"
"2463";"A023853";"2007JJ00";"    90.1";"";"     2.4"
"2464";"A023853";"2008KW01";"    93.6";"     3.4";"     4.5"
"2465";"A023853";"2008KW02";"    95.5";"     2.0";"     6.0"
"2466";"A023853";"2008KW03";"    95.0";"    -0.5";"     5.1"
"2467";"A023853";"2008KW04";"    95.7";"     0.8";"     5.7"
"2468";"A023853";"2008JJ00";"    94.9";"";"     5.3"
"2469";"A023853";"2009KW01";"    97.2";"     1.6";"     3.9"
"2470";"A023853";"2009KW02";"    95.9";"    -1.3";"     0.5"
"2471";"A023853";"2009KW03";"    95.1";"    -0.8";"     0.1"
"2472";"A023853";"2009KW04";"    96.0";"     0.9";"     0.3"
"2473";"A023853";"2009JJ00";"    96.1";"";"     1.2"
"2474";"A023853";"2010KW01";"    92.5";"    -3.6";"    -4.8"
"2475";"A023853";"2010KW02";"    94.3";"     1.9";"    -1.6"
"2476";"A023853";"2010KW03";"    93.4";"    -1.0";"    -1.8"
"2477";"A023853";"2010KW04";"    94.4";"     1.1";"    -1.6"
"2478";"A023853";"2010JJ00";"    93.7";"";"    -2.5"
"2479";"A023853";"2011KW01";"    96.8";"     2.5";"     4.6"
"2480";"A023853";"2011KW02";"    97.6";"     0.8";"     3.4"
"2481";"A023853";"2011KW03";"    96.8";"    -0.8";"     3.7"
"2482";"A023853";"2011KW04";"    96.9";"     0.1";"     2.6"
"2483";"A023853";"2011JJ00";"    97.0";"";"     3.6"
"2484";"A023853";"2012KW01";"    95.4";"    -1.5";"    -1.5"
"2485";"A023853";"2012KW02";"    96.6";"     1.3";"    -1.0"
"2486";"A023853";"2012KW03";"    95.4";"    -1.2";"    -1.5"
"2487";"A023853";"2012KW04";"    95.6";"     0.2";"    -1.3"
"2488";"A023853";"2012JJ00";"    95.8";"";"    -1.3"
"2489";"A023853";"2013KW01";"    97.0";"     1.5";"     1.7"
"2490";"A023853";"2013KW02";"    97.3";"     0.4";"     0.8"
"2491";"A023853";"2013KW03";"    96.9";"    -0.5";"     1.5"
"2492";"A023853";"2013KW04";"    98.9";"     2.1";"     3.5"
"2493";"A023853";"2013JJ00";"    97.5";"";"     1.9"
"2494";"A023853";"2014KW01";"    99.5";"     0.5";"     2.5"
"2495";"A023853";"2014KW02";"    99.5";"     0.1";"     2.2"
"2496";"A023853";"2014KW03";"    99.3";"    -0.3";"     2.5"
"2497";"A023853";"2014KW04";"    99.9";"     0.6";"     0.9"
"2498";"A023853";"2014JJ00";"    99.5";"";"     2.0"
"2499";"A023853";"2015KW01";"    98.8";"    -1.1";"    -0.7"
"2500";"A023853";"2015KW02";"   100.4";"     1.6";"     0.9"
"2501";"A023853";"2015KW03";"   100.2";"    -0.2";"     0.9"
"2502";"A023853";"2015KW04";"   100.6";"     0.4";"     0.7"
"2503";"A023853";"2015JJ00";"   100.0";"";"     0.5"
"2504";"A023853";"2016KW01";"   100.1";"    -0.5";"     1.3"
"2505";"A023853";"2016KW02";"   101.7";"     1.6";"     1.2"
"2506";"A023853";"2016KW03";"   101.3";"    -0.4";"     1.1"
"2507";"A023853";"2016KW04";"   100.0";"    -1.3";"    -0.6"
"2508";"A023853";"2016JJ00";"   100.7";"";"     0.7"
"2509";"A023853";"2017KW01";"    99.5";"    -0.5";"    -0.6"
"2510";"A023853";"2017KW02";"   100.0";"     0.5";"    -1.6"
"2511";"A023853";"2017KW03";"    99.9";"    -0.1";"    -1.3"
"2512";"A023853";"2017KW04";"    99.9";"     0.0";"     0.0"
"2513";"A023853";"2017JJ00";"    99.9";"";"    -0.9"
"2514";"A023853";"2018KW01";"   100.3";"     0.4";"     0.8"
"2515";"A023853";"2018KW02";"    99.4";"    -0.9";"    -0.7"
"2516";"A023853";"2018KW03";"    98.6";"    -0.8";"    -1.3"
"2517";"A023853";"2018KW04";"    99.6";"     1.0";"    -0.4"
"2518";"A023853";"2018JJ00";"    99.5";"";"    -0.4"
"2519";"A023853";"2019KW01";"   101.6";"     2.0";"     1.3"
"2520";"A023853";"2019KW02";"   101.7";"     0.1";"     2.4"
"2521";"A023853";"2019KW03";"   101.3";"    -0.4";"     2.8"
"2522";"A023853";"2019KW04";"   101.7";"     0.4";"     2.1"
"2523";"A023853";"2019JJ00";"   101.6";"";"     2.1"
"2524";"A023853";"2020KW01";"   103.2";"     1.5";"     1.6"
"2525";"A023853";"2020KW02";"   103.6";"     0.3";"     1.8"
"2526";"A023853";"2020KW03";"   103.7";"     0.1";"     2.4"
"2527";"A023853";"2020KW04";"   105.5";"     1.7";"     3.7"
"2528";"A023853";"2020JJ00";"   104.0";"";"     2.4"
"2529";"A023853";"2021KW01";"   106.3";"     0.7";"     3.0"
"2530";"A023853";"2021KW02";"   106.9";"     0.6";"     3.2"
"2531";"A023853";"2021KW03";"   106.3";"    -0.6";"     2.5"
"2532";"A023853";"2021KW04";"   105.6";"    -0.6";"     0.1"
"2533";"A023853";"2021JJ00";"   106.3";"";"     2.2"
"2534";"A023853";"2022KW01";"   110.2";"     4.3";"     3.7"
"2535";"A023853";"2022KW02";"   114.8";"     4.2";"     7.4"
"2536";"A023853";"2022KW03";"   116.5";"     1.4";"     9.6"
"2537";"A023853";"2022KW04";"   119.7";"     2.8";"    13.4"
"2538";"A023853";"2022JJ00";"   115.3";"";"     8.5"
"2539";"A023853";"2023KW01";"   123.1";"     2.8";"    11.8"
"2540";"A023853";"2023KW02";"   122.9";"    -0.2";"     7.0"
"2541";"A023853";"2023KW03";"   121.9";"    -0.8";"     4.7"
"2542";"A023853";"2023KW04";"   123.9";"     1.6";"     3.5"
"2543";"A023853";"2023JJ00";"   123.0";"";"     6.6"
"2544";"A023854";"2002KW04";"";"";""
"2545";"A023854";"2003KW01";"";"";""
"2546";"A023854";"2003KW02";"";"";""
"2547";"A023854";"2003KW03";"";"";""
"2548";"A023854";"2003KW04";"";"";""
"2549";"A023854";"2003JJ00";"";"";""
"2550";"A023854";"2004KW01";"";"";""
"2551";"A023854";"2004KW02";"";"";""
"2552";"A023854";"2004KW03";"";"";""
"2553";"A023854";"2004KW04";"";"";""
"2554";"A023854";"2004JJ00";"";"";""
"2555";"A023854";"2005KW01";"";"";""
"2556";"A023854";"2005KW02";"";"";""
"2557";"A023854";"2005KW03";"";"";""
"2558";"A023854";"2005KW04";"";"";""
"2559";"A023854";"2005JJ00";"";"";""
"2560";"A023854";"2006KW01";"    80.2";"";""
"2561";"A023854";"2006KW02";"    81.7";"     1.9";""
"2562";"A023854";"2006KW03";"    81.9";"     0.3";""
"2563";"A023854";"2006KW04";"    82.7";"     0.9";""
"2564";"A023854";"2006JJ00";"    81.6";"";""
"2565";"A023854";"2007KW01";"    83.8";"     1.3";"     4.5"
"2566";"A023854";"2007KW02";"    84.1";"     0.4";"     3.0"
"2567";"A023854";"2007KW03";"    84.8";"     0.8";"     3.5"
"2568";"A023854";"2007KW04";"    85.6";"     0.9";"     3.6"
"2569";"A023854";"2007JJ00";"    84.6";"";"     3.6"
"2570";"A023854";"2008KW01";"    88.2";"     3.0";"     5.3"
"2571";"A023854";"2008KW02";"    91.0";"     3.3";"     8.2"
"2572";"A023854";"2008KW03";"    91.3";"     0.3";"     7.7"
"2573";"A023854";"2008KW04";"    91.2";"    -0.2";"     6.5"
"2574";"A023854";"2008JJ00";"    90.4";"";"     6.9"
"2575";"A023854";"2009KW01";"    92.6";"     1.5";"     5.0"
"2576";"A023854";"2009KW02";"    92.4";"    -0.2";"     1.5"
"2577";"A023854";"2009KW03";"    93.0";"     0.7";"     1.9"
"2578";"A023854";"2009KW04";"    93.9";"     0.9";"     2.9"
"2579";"A023854";"2009JJ00";"    93.0";"";"     2.8"
"2580";"A023854";"2010KW01";"    94.3";"     0.4";"     1.8"
"2581";"A023854";"2010KW02";"    94.1";"    -0.2";"     1.8"
"2582";"A023854";"2010KW03";"    94.4";"     0.4";"     1.5"
"2583";"A023854";"2010KW04";"    94.2";"    -0.2";"     0.3"
"2584";"A023854";"2010JJ00";"    94.2";"";"     1.4"
"2585";"A023854";"2011KW01";"    94.9";"     0.7";"     0.6"
"2586";"A023854";"2011KW02";"    95.3";"     0.4";"     1.3"
"2587";"A023854";"2011KW03";"    95.8";"     0.6";"     1.5"
"2588";"A023854";"2011KW04";"    96.1";"     0.3";"     2.0"
"2589";"A023854";"2011JJ00";"    95.5";"";"     1.4"
"2590";"A023854";"2012KW01";"    96.9";"     0.8";"     2.1"
"2591";"A023854";"2012KW02";"    96.4";"    -0.4";"     1.2"
"2592";"A023854";"2012KW03";"    96.9";"     0.5";"     1.1"
"2593";"A023854";"2012KW04";"    96.8";"    -0.1";"     0.7"
"2594";"A023854";"2012JJ00";"    96.7";"";"     1.3"
"2595";"A023854";"2013KW01";"    97.5";"     0.7";"     0.6"
"2596";"A023854";"2013KW02";"    97.8";"     0.3";"     1.4"
"2597";"A023854";"2013KW03";"    97.9";"     0.1";"     1.1"
"2598";"A023854";"2013KW04";"    98.0";"     0.1";"     1.3"
"2599";"A023854";"2013JJ00";"    97.8";"";"     1.1"
"2600";"A023854";"2014KW01";"    99.0";"     1.0";"     1.6"
"2601";"A023854";"2014KW02";"    98.9";"    -0.1";"     1.2"
"2602";"A023854";"2014KW03";"    99.3";"     0.4";"     1.4"
"2603";"A023854";"2014KW04";"    99.3";"     0.0";"     1.4"
"2604";"A023854";"2014JJ00";"    99.1";"";"     1.4"
"2605";"A023854";"2015KW01";"    99.9";"     0.6";"     0.9"
"2606";"A023854";"2015KW02";"   100.0";"     0.1";"     1.1"
"2607";"A023854";"2015KW03";"   100.0";"     0.0";"     0.7"
"2608";"A023854";"2015KW04";"   100.2";"     0.2";"     0.9"
"2609";"A023854";"2015JJ00";"   100.0";"";"     0.9"
"2610";"A023854";"2016KW01";"   101.2";"     1.1";"     1.4"
"2611";"A023854";"2016KW02";"   101.5";"     0.2";"     1.5"
"2612";"A023854";"2016KW03";"   101.5";"     0.0";"     1.6"
"2613";"A023854";"2016KW04";"   101.3";"    -0.2";"     1.2"
"2614";"A023854";"2016JJ00";"   101.4";"";"     1.4"
"2615";"A023854";"2017KW01";"   101.8";"     0.4";"     0.5"
"2616";"A023854";"2017KW02";"   102.6";"     0.8";"     1.1"
"2617";"A023854";"2017KW03";"   102.8";"     0.1";"     1.2"
"2618";"A023854";"2017KW04";"   102.6";"    -0.1";"     1.3"
"2619";"A023854";"2017JJ00";"   102.4";"";"     1.0"
"2620";"A023854";"2018KW01";"   103.4";"     0.7";"     1.6"
"2621";"A023854";"2018KW02";"   103.4";"     0.0";"     0.7"
"2622";"A023854";"2018KW03";"   103.2";"    -0.2";"     0.4"
"2623";"A023854";"2018KW04";"   103.4";"     0.2";"     0.8"
"2624";"A023854";"2018JJ00";"   103.4";"";"     0.9"
"2625";"A023854";"2019KW01";"   104.9";"     1.4";"     1.5"
"2626";"A023854";"2019KW02";"   105.0";"     0.0";"     1.5"
"2627";"A023854";"2019KW03";"   104.5";"    -0.4";"     1.3"
"2628";"A023854";"2019KW04";"   105.0";"     0.4";"     1.5"
"2629";"A023854";"2019JJ00";"   104.8";"";"     1.4"
"2630";"A023854";"2020KW01";"   106.5";"     1.5";"     1.5"
"2631";"A023854";"2020KW02";"   106.9";"     0.3";"     1.8"
"2632";"A023854";"2020KW03";"   106.6";"    -0.2";"     2.0"
"2633";"A023854";"2020KW04";"   106.9";"     0.3";"     1.9"
"2634";"A023854";"2020JJ00";"   106.7";"";"     1.8"
"2635";"A023854";"2021KW01";"   108.0";"     1.0";"     1.4"
"2636";"A023854";"2021KW02";"   107.9";"    -0.1";"     1.0"
"2637";"A023854";"2021KW03";"   107.6";"    -0.3";"     0.9"
"2638";"A023854";"2021KW04";"   108.0";"     0.4";"     1.0"
"2639";"A023854";"2021JJ00";"   107.9";"";"     1.1"
"2640";"A023854";"2022KW01";"   108.4";"     0.4";"     0.4"
"2641";"A023854";"2022KW02";"   111.1";"     2.5";"     3.0"
"2642";"A023854";"2022KW03";"   114.0";"     2.6";"     5.9"
"2643";"A023854";"2022KW04";"   116.3";"     2.0";"     7.7"
"2644";"A023854";"2022JJ00";"   112.5";"";"     4.3"
"2645";"A023854";"2023KW01";"   122.5";"     5.3";"    13.0"
"2646";"A023854";"2023KW02";"   123.1";"     0.5";"    10.8"
"2647";"A023854";"2023KW03";"   122.6";"    -0.4";"     7.5"
"2648";"A023854";"2023KW04";"   123.8";"     1.0";"     6.4"
"2649";"A023854";"2023JJ00";"   123.0";"";"     9.4"
"2650";"A023855";"2002KW04";"";"";""
"2651";"A023855";"2003KW01";"";"";""
"2652";"A023855";"2003KW02";"";"";""
"2653";"A023855";"2003KW03";"";"";""
"2654";"A023855";"2003KW04";"";"";""
"2655";"A023855";"2003JJ00";"";"";""
"2656";"A023855";"2004KW01";"";"";""
"2657";"A023855";"2004KW02";"";"";""
"2658";"A023855";"2004KW03";"";"";""
"2659";"A023855";"2004KW04";"";"";""
"2660";"A023855";"2004JJ00";"";"";""
"2661";"A023855";"2005KW01";"";"";""
"2662";"A023855";"2005KW02";"";"";""
"2663";"A023855";"2005KW03";"";"";""
"2664";"A023855";"2005KW04";"";"";""
"2665";"A023855";"2005JJ00";"";"";""
"2666";"A023855";"2006KW01";"    80.2";"";""
"2667";"A023855";"2006KW02";"    81.7";"     1.9";""
"2668";"A023855";"2006KW03";"    81.9";"     0.3";""
"2669";"A023855";"2006KW04";"    82.7";"     0.9";""
"2670";"A023855";"2006JJ00";"    81.6";"";""
"2671";"A023855";"2007KW01";"    83.8";"     1.3";"     4.5"
"2672";"A023855";"2007KW02";"    84.1";"     0.4";"     3.0"
"2673";"A023855";"2007KW03";"    84.8";"     0.8";"     3.5"
"2674";"A023855";"2007KW04";"    85.6";"     0.9";"     3.6"
"2675";"A023855";"2007JJ00";"    84.6";"";"     3.6"
"2676";"A023855";"2008KW01";"    88.2";"     3.0";"     5.3"
"2677";"A023855";"2008KW02";"    91.0";"     3.3";"     8.2"
"2678";"A023855";"2008KW03";"    91.3";"     0.3";"     7.7"
"2679";"A023855";"2008KW04";"    91.2";"    -0.2";"     6.5"
"2680";"A023855";"2008JJ00";"    90.4";"";"     6.9"
"2681";"A023855";"2009KW01";"    92.6";"     1.5";"     5.0"
"2682";"A023855";"2009KW02";"    92.4";"    -0.2";"     1.5"
"2683";"A023855";"2009KW03";"    93.0";"     0.7";"     1.9"
"2684";"A023855";"2009KW04";"    93.9";"     0.9";"     2.9"
"2685";"A023855";"2009JJ00";"    93.0";"";"     2.8"
"2686";"A023855";"2010KW01";"    94.3";"     0.4";"     1.8"
"2687";"A023855";"2010KW02";"    94.1";"    -0.2";"     1.8"
"2688";"A023855";"2010KW03";"    94.4";"     0.4";"     1.5"
"2689";"A023855";"2010KW04";"    94.2";"    -0.2";"     0.3"
"2690";"A023855";"2010JJ00";"    94.2";"";"     1.4"
"2691";"A023855";"2011KW01";"    94.9";"     0.7";"     0.6"
"2692";"A023855";"2011KW02";"    95.3";"     0.4";"     1.3"
"2693";"A023855";"2011KW03";"    95.8";"     0.6";"     1.5"
"2694";"A023855";"2011KW04";"    96.1";"     0.3";"     2.0"
"2695";"A023855";"2011JJ00";"    95.5";"";"     1.4"
"2696";"A023855";"2012KW01";"    96.9";"     0.8";"     2.1"
"2697";"A023855";"2012KW02";"    96.4";"    -0.4";"     1.2"
"2698";"A023855";"2012KW03";"    96.9";"     0.5";"     1.1"
"2699";"A023855";"2012KW04";"    96.8";"    -0.1";"     0.7"
"2700";"A023855";"2012JJ00";"    96.7";"";"     1.3"
"2701";"A023855";"2013KW01";"    97.5";"     0.7";"     0.6"
"2702";"A023855";"2013KW02";"    97.8";"     0.3";"     1.4"
"2703";"A023855";"2013KW03";"    97.9";"     0.1";"     1.1"
"2704";"A023855";"2013KW04";"    98.0";"     0.1";"     1.3"
"2705";"A023855";"2013JJ00";"    97.8";"";"     1.1"
"2706";"A023855";"2014KW01";"    99.0";"     1.0";"     1.6"
"2707";"A023855";"2014KW02";"    98.9";"    -0.1";"     1.2"
"2708";"A023855";"2014KW03";"    99.3";"     0.4";"     1.4"
"2709";"A023855";"2014KW04";"    99.3";"     0.0";"     1.4"
"2710";"A023855";"2014JJ00";"    99.1";"";"     1.4"
"2711";"A023855";"2015KW01";"    99.9";"     0.6";"     0.9"
"2712";"A023855";"2015KW02";"   100.0";"     0.1";"     1.1"
"2713";"A023855";"2015KW03";"   100.0";"     0.0";"     0.7"
"2714";"A023855";"2015KW04";"   100.2";"     0.2";"     0.9"
"2715";"A023855";"2015JJ00";"   100.0";"";"     0.9"
"2716";"A023855";"2016KW01";"   101.2";"     1.1";"     1.4"
"2717";"A023855";"2016KW02";"   101.5";"     0.2";"     1.5"
"2718";"A023855";"2016KW03";"   101.5";"     0.0";"     1.6"
"2719";"A023855";"2016KW04";"   101.3";"    -0.2";"     1.2"
"2720";"A023855";"2016JJ00";"   101.4";"";"     1.4"
"2721";"A023855";"2017KW01";"   101.8";"     0.4";"     0.5"
"2722";"A023855";"2017KW02";"   102.6";"     0.8";"     1.1"
"2723";"A023855";"2017KW03";"   102.8";"     0.1";"     1.2"
"2724";"A023855";"2017KW04";"   102.6";"    -0.1";"     1.3"
"2725";"A023855";"2017JJ00";"   102.4";"";"     1.0"
"2726";"A023855";"2018KW01";"   103.4";"     0.7";"     1.6"
"2727";"A023855";"2018KW02";"   103.4";"     0.0";"     0.7"
"2728";"A023855";"2018KW03";"   103.2";"    -0.2";"     0.4"
"2729";"A023855";"2018KW04";"   103.4";"     0.2";"     0.8"
"2730";"A023855";"2018JJ00";"   103.4";"";"     0.9"
"2731";"A023855";"2019KW01";"   104.9";"     1.4";"     1.5"
"2732";"A023855";"2019KW02";"   105.0";"     0.0";"     1.5"
"2733";"A023855";"2019KW03";"   104.5";"    -0.4";"     1.3"
"2734";"A023855";"2019KW04";"   105.0";"     0.4";"     1.5"
"2735";"A023855";"2019JJ00";"   104.8";"";"     1.4"
"2736";"A023855";"2020KW01";"   106.5";"     1.5";"     1.5"
"2737";"A023855";"2020KW02";"   106.9";"     0.3";"     1.8"
"2738";"A023855";"2020KW03";"   106.6";"    -0.2";"     2.0"
"2739";"A023855";"2020KW04";"   106.9";"     0.3";"     1.9"
"2740";"A023855";"2020JJ00";"   106.7";"";"     1.8"
"2741";"A023855";"2021KW01";"   108.0";"     1.0";"     1.4"
"2742";"A023855";"2021KW02";"   107.9";"    -0.1";"     1.0"
"2743";"A023855";"2021KW03";"   107.6";"    -0.3";"     0.9"
"2744";"A023855";"2021KW04";"   108.0";"     0.4";"     1.0"
"2745";"A023855";"2021JJ00";"   107.9";"";"     1.1"
"2746";"A023855";"2022KW01";"   108.4";"     0.4";"     0.4"
"2747";"A023855";"2022KW02";"   111.1";"     2.5";"     3.0"
"2748";"A023855";"2022KW03";"   114.0";"     2.6";"     5.9"
"2749";"A023855";"2022KW04";"   116.3";"     2.0";"     7.7"
"2750";"A023855";"2022JJ00";"   112.5";"";"     4.3"
"2751";"A023855";"2023KW01";"   122.5";"     5.3";"    13.0"
"2752";"A023855";"2023KW02";"   123.1";"     0.5";"    10.8"
"2753";"A023855";"2023KW03";"   122.6";"    -0.4";"     7.5"
"2754";"A023855";"2023KW04";"   123.8";"     1.0";"     6.4"
"2755";"A023855";"2023JJ00";"   123.0";"";"     9.4"
"2756";"A023856";"2002KW04";"";"";""
"2757";"A023856";"2003KW01";"";"";""
"2758";"A023856";"2003KW02";"";"";""
"2759";"A023856";"2003KW03";"";"";""
"2760";"A023856";"2003KW04";"";"";""
"2761";"A023856";"2003JJ00";"";"";""
"2762";"A023856";"2004KW01";"";"";""
"2763";"A023856";"2004KW02";"";"";""
"2764";"A023856";"2004KW03";"";"";""
"2765";"A023856";"2004KW04";"";"";""
"2766";"A023856";"2004JJ00";"";"";""
"2767";"A023856";"2005KW01";"";"";""
"2768";"A023856";"2005KW02";"";"";""
"2769";"A023856";"2005KW03";"";"";""
"2770";"A023856";"2005KW04";"";"";""
"2771";"A023856";"2005JJ00";"";"";""
"2772";"A023856";"2006KW01";"    80.2";"";""
"2773";"A023856";"2006KW02";"    81.7";"     1.9";""
"2774";"A023856";"2006KW03";"    81.9";"     0.3";""
"2775";"A023856";"2006KW04";"    82.7";"     0.9";""
"2776";"A023856";"2006JJ00";"    81.6";"";""
"2777";"A023856";"2007KW01";"    83.8";"     1.3";"     4.5"
"2778";"A023856";"2007KW02";"    84.1";"     0.4";"     3.0"
"2779";"A023856";"2007KW03";"    84.8";"     0.8";"     3.5"
"2780";"A023856";"2007KW04";"    85.6";"     0.9";"     3.6"
"2781";"A023856";"2007JJ00";"    84.6";"";"     3.6"
"2782";"A023856";"2008KW01";"    88.2";"     3.0";"     5.3"
"2783";"A023856";"2008KW02";"    91.0";"     3.3";"     8.2"
"2784";"A023856";"2008KW03";"    91.3";"     0.3";"     7.7"
"2785";"A023856";"2008KW04";"    91.2";"    -0.2";"     6.5"
